Date,BNB-USD,BTC-USD,ETH-USD
2022-02-16 12:00:00+00:00,431.56329345703125,44208.32421875,3139.540771484375
2022-02-16 11:00:00+00:00,431.02105712890625,44214.93359375,3138.395263671875
2022-02-16 10:00:00+00:00,431.3431701660156,44120.296875,3133.96923828125
2022-02-16 09:00:00+00:00,433.4287414550781,44221.37109375,3148.614990234375
2022-02-16 08:00:00+00:00,432.9014892578125,44308.3125,3157.7060546875
2022-02-16 07:00:00+00:00,431.1427917480469,44141.86328125,3145.36474609375
2022-02-16 06:00:00+00:00,431.59307861328125,44162.109375,3141.17431640625
2022-02-16 05:00:00+00:00,431.00177001953125,44080.77734375,3133.5244140625
2022-02-16 04:00:00+00:00,431.2923889160156,44018.48046875,3144.0546875
2022-02-16 03:00:00+00:00,433.0288391113281,44147.78125,3166.7431640625
2022-02-16 02:00:00+00:00,433.0826416015625,44049.6953125,3151.434814453125
2022-02-16 01:00:00+00:00,431.310546875,44232.1640625,3160.367431640625
2022-02-16 00:00:00+00:00,432.5199890136719,44578.27734375,3181.616943359375
2022-02-15 23:00:00+00:00,433.7752685546875,44667.21875,3185.520751953125
2022-02-15 22:00:00+00:00,430.3692932128906,44317.03515625,3142.68505859375
2022-02-15 21:00:00+00:00,429.0258483886719,44149.83984375,3113.724365234375
2022-02-15 20:00:00+00:00,429.70562744140625,44140.7265625,3115.739013671875
2022-02-15 19:00:00+00:00,432.48089599609375,44126.984375,3117.487548828125
2022-02-15 18:00:00+00:00,431.93365478515625,44133.36328125,3118.3212890625
2022-02-15 17:00:00+00:00,430.87042236328125,44149.26171875,3118.11083984375
2022-02-15 16:00:00+00:00,432.7279052734375,44246.7890625,3129.858642578125
2022-02-15 15:00:00+00:00,433.3763427734375,44308.19921875,3123.9599609375
2022-02-15 14:00:00+00:00,433.4049377441406,44427.53125,3132.375732421875
2022-02-15 13:00:00+00:00,430.42266845703125,44286.3125,3115.90673828125
2022-02-15 12:00:00+00:00,429.1062316894531,44316.1484375,3108.180908203125
2022-02-15 11:00:00+00:00,429.8732604980469,44331.95703125,3107.767578125
2022-02-15 10:00:00+00:00,429.812744140625,44278.125,3107.52587890625
2022-02-15 09:00:00+00:00,436.24810791015625,44046.69140625,3093.50390625
2022-02-15 08:00:00+00:00,432.1577453613281,44032.99609375,3080.0595703125
2022-02-15 07:00:00+00:00,427.5969543457031,43721.83203125,3051.33349609375
2022-02-15 06:00:00+00:00,424.6003112792969,43637.1328125,3031.29736328125
2022-02-15 05:00:00+00:00,424.9806213378906,43601.35546875,3017.97119140625
2022-02-15 04:00:00+00:00,424.7265625,43665.14453125,3029.456787109375
2022-02-15 03:00:00+00:00,413.59686279296875,43639.62890625,3029.104248046875
2022-02-15 02:00:00+00:00,414.476806640625,43608.59375,3030.6015625
2022-02-15 01:00:00+00:00,416.63104248046875,43491.921875,3015.16162109375
2022-02-15 00:00:00+00:00,404.755126953125,42649.796875,2937.7138671875
2022-02-14 23:00:00+00:00,403.91986083984375,42761.203125,2945.165283203125
2022-02-14 22:00:00+00:00,403.69390869140625,42715.61328125,2941.806396484375
2022-02-14 21:00:00+00:00,400.9041442871094,42286.90625,2915.725341796875
2022-02-14 20:00:00+00:00,399.5730285644531,42268.84765625,2898.661865234375
2022-02-14 19:00:00+00:00,399.5706787109375,42305.72265625,2913.035888671875
2022-02-14 18:00:00+00:00,402.6651611328125,42638.79296875,2949.7763671875
